order_item_id,order_id,product_id,quantity,unit_price
13505,4263,166,1,1359.90
13506,5979,149,1,689.90
13507,6656,184,2,569.90
13508,7763,132,1,195.41
13509,7934,185,1,149.90
13510,9982,202,2,3559.90
13511,11303,217,2,1069.90
13512,11303,160,2,2105.91
13513,12618,151,2,737.91
13514,12618,154,1,702.90
13515,1592,101,2,1472.40
13516,1592,143,3,389.90
13517,1592,174,1,109.90
13518,1875,124,1,269.90
13519,3021,195,2,113.91
13520,3144,156,1,645.90
13521,3863,113,1,2249.90
13522,4127,120,3,369.90
13523,4127,211,2,1489.90
13524,4310,205,1,209.90
13525,6281,166,2,1291.90
13526,6281,123,2,339.90
13527,6806,137,1,4229.90
13528,7816,143,1,389.90
13529,8230,157,1,1099.90
13530,8230,171,3,529.90
13531,8230,199,3,849.90
13532,8230,217,1,1016.41
13533,8391,161,1,379.90
13534,8862,200,2,1424.90
13535,9801,173,2,909.90
13536,9834,104,1,539.90
13537,11454,128,3,669.90
13538,11454,168,2,1039.90
13539,12174,198,4,689.90
13540,12174,113,1,2249.90
13541,12174,115,1,619.90
13542,12607,218,2,864.40
13543,12607,136,2,1349.90
13544,1475,111,1,566.91
13545,1495,161,1,379.90
13546,1727,210,3,559.90
13547,2385,139,2,3879.90
13548,2792,111,1,629.90
13549,2792,113,1,2249.90
13550,3657,147,1,2419.90
13551,3657,139,2,3879.90
13552,4090,143,4,389.90
13553,4436,149,1,689.90
13554,4507,135,1,1249.90
13555,5407,211,1,1415.40
13556,5407,134,1,6139.90
13557,5407,119,2,499.90
13558,7686,165,2,889.90
13559,7686,133,2,759.90
13560,8674,139,1,3685.90
13561,9211,109,1,459.90
13562,9211,112,1,2329.90
13563,10078,170,2,6219.90
13564,10078,205,2,209.90
13565,10457,206,1,349.90
13566,10457,205,1,188.91
13567,10458,162,1,3229.90
13568,11264,144,3,118.92
13569,11264,214,1,178.41
13570,12573,157,2,1099.90
13571,12573,168,1,1039.90
13572,12573,208,1,359.90
13573,1486,165,3,889.90
13574,1486,168,1,935.91
13575,1839,151,1,778.90
13576,1839,161,1,360.90
13577,2239,138,2,589.90
13578,3271,203,3,1348.90
13579,3271,106,2,1329.90
13580,3615,182,2,529.90
13581,3615,154,1,739.90
13582,4722,192,1,1643.40
13583,4770,215,3,1348.90
13584,4912,146,1,275.40
13585,5291,217,1,1069.90
13586,5398,116,1,530.91
13587,7028,168,1,1039.90
13588,7028,103,1,579.90
13589,7624,202,1,3559.90
13590,7624,132,2,229.90
13591,7624,203,2,1348.90
13592,9218,122,1,269.90
13593,9218,178,1,1919.90
13594,9603,157,1,1099.90
13595,9761,125,3,569.90
13596,9761,161,1,360.90
13597,9761,184,2,569.90
13598,9761,127,2,3058.90
13599,11564,204,1,7865.90
13600,11771,201,1,239.90
13601,11771,206,2,349.90
13602,11771,217,3,1069.90
13603,11853,189,1,6887.40
13604,11853,133,2,759.90
13605,11853,212,1,1069.90
13606,12437,187,1,519.90
13607,5911,172,1,408.40
13608,5911,148,2,218.41
13609,5911,195,1,101.92
13610,5911,205,3,209.90
13611,5968,195,2,119.90
13612,5968,144,1,139.90
13613,5968,197,3,589.90
13614,6054,213,2,370.40
13615,6054,210,2,531.90
13616,6054,204,2,8279.90
13617,6054,214,1,209.90
13618,6054,172,2,429.90
13619,6062,219,4,619.90
13620,6417,118,1,566.91
13621,6417,173,3,909.90
13622,9526,101,2,1549.90
13623,9526,105,1,740.90
13624,9625,213,3,389.90
13625,9686,132,1,218.41
13626,9686,206,3,332.40
13627,9749,211,1,1489.90
13628,10950,168,1,987.91
13629,11052,124,1,269.90
13630,11052,123,1,339.90
13631,11052,210,1,531.90
13632,11888,204,1,8279.90
13633,12078,195,1,119.90
13634,12078,132,1,218.41
13635,1392,153,1,997.41
13636,1392,204,2,8279.90
13637,1392,151,1,778.90
13638,2288,130,2,1168.40
13639,2288,172,2,429.90
13640,2288,133,1,721.90
13641,2646,115,4,619.90
13642,2981,215,3,1419.90
13643,3269,165,4,889.90
13644,5176,107,1,4279.90
13645,5176,208,2,359.90
13646,5176,135,3,1124.91
13647,5176,163,2,3009.90
13648,5761,189,1,7249.90
13649,6153,174,2,109.90
13650,6153,136,1,1282.40
13651,6553,127,2,3058.90
13652,6553,218,1,864.40
13653,6672,172,1,429.90
13654,7980,162,2,2906.91
13655,7980,128,1,636.40
13656,8621,143,2,389.90
13657,8621,153,1,997.41
13658,8621,124,1,269.90
13659,9332,205,2,209.90
13660,9332,182,3,529.90
13661,9663,142,1,979.90
13662,9663,205,1,209.90
13663,10019,182,2,529.90
13664,11338,186,1,429.90
13665,1804,134,1,5218.91
13666,1804,128,2,636.40
13667,1972,113,1,2249.90
13668,1972,219,2,588.90
13669,3010,149,1,689.90
13670,3376,134,1,5525.91
13671,4365,163,2,3009.90
13672,4365,213,2,389.90
13673,4365,139,1,3879.90
13674,4365,154,1,739.90
13675,4490,121,2,489.90
13676,4490,101,1,1549.90
13677,4969,114,2,429.90
13678,5065,129,2,1299.90
13679,5087,102,1,349.90
13680,5256,119,1,499.90
13681,5256,150,3,233.91
13682,6932,104,2,539.90
13683,6932,128,3,636.40
13684,6932,215,1,1419.90
13685,6979,124,1,269.90
13686,6979,132,1,229.90
13687,8127,204,2,8279.90
13688,8333,124,1,256.40
13689,8333,142,3,979.90
13690,8333,109,1,459.90
13691,8333,152,2,499.90
13692,8966,203,1,1419.90
13693,9679,187,1,467.91
13694,9679,140,1,709.90
13695,9679,192,2,1729.90
13696,9679,167,2,417.90
13697,9989,105,1,779.90
13698,9989,178,1,1823.90
13699,10547,125,1,484.41
13700,10880,213,1,389.90
13701,2132,191,2,2840.40
13702,2180,138,1,589.90
13703,2180,189,1,7249.90
13704,2180,132,1,229.90
13705,2180,124,2,229.41
13706,3585,168,3,987.91
13707,5103,199,1,807.40
13708,5220,186,2,429.90
13709,5539,121,1,465.40
13710,5756,165,1,889.90
13711,5946,129,1,1234.90
13712,5946,205,2,209.90
13713,6189,163,1,3009.90
13714,6696,177,1,522.40
13715,6696,171,2,529.90
13716,6696,170,1,5597.91
13717,6696,116,1,501.41
13718,7631,148,3,229.90
13719,7875,142,3,881.91
13720,7907,162,1,2906.91
13721,8571,121,3,489.90
13722,8571,167,1,439.90
13723,8703,213,2,389.90
13724,8814,185,1,142.41
13725,8983,141,4,599.90
13726,8983,120,1,369.90
13727,8983,142,1,979.90
13728,10055,107,2,4279.90
13729,10172,118,1,629.90
13730,10172,144,2,125.91
13731,10172,106,1,1329.90
13732,10172,155,3,341.91
13733,11959,183,1,599.90
13734,12782,127,2,3219.90
13735,12782,204,1,7037.91
13736,12782,138,1,589.90
13737,12782,124,1,269.90
13738,1081,141,2,599.90
13739,2108,104,2,512.90
13740,2753,204,2,8279.90
13741,2753,130,1,1229.90
13742,2753,106,1,1329.90
13743,2894,115,1,619.90
13744,2929,111,1,629.90
13745,3014,209,1,237.41
13746,4104,164,1,439.90
13747,4104,141,2,569.90
13748,6590,165,1,845.40
13749,6590,108,1,2199.90
13750,6590,200,1,1499.90
13751,8056,155,3,379.90
13752,8796,123,1,339.90
13753,8796,127,1,2897.91
13754,8796,200,1,1499.90
13755,8796,148,1,229.90
13756,9055,214,1,209.90
13757,9055,177,3,467.41
13758,10124,150,3,259.90
13759,10388,220,2,1529.91
13760,10552,202,2,3381.90
13761,10552,153,1,1049.90
13762,10552,214,2,199.41
13763,10661,148,1,229.90
13764,11897,137,2,4229.90
13765,12841,147,2,2419.90
13766,12841,216,2,1099.90
13767,12841,149,1,689.90
13768,1023,123,1,339.90
13769,1023,128,1,636.40
13770,1023,151,1,819.90
13771,1503,141,3,599.90
13772,1599,153,2,1049.90
13773,1599,177,1,522.40
13774,1599,195,2,113.91
13775,2265,202,1,3559.90
13776,2265,130,1,1229.90
13777,2852,150,3,259.90
13778,4837,183,2,569.90
13779,4837,130,1,1168.40
13780,5187,108,1,2199.90
13781,5481,118,4,629.90
13782,5481,212,1,1069.90
13783,5481,207,1,669.90
13784,5481,162,1,3068.40
13785,6520,163,1,3009.90
13786,6520,190,1,209.90
13787,6520,194,1,679.90
13788,8775,187,1,519.90
13789,10298,199,3,849.90
13790,10311,186,1,429.90
13791,10311,121,1,489.90
13792,10725,129,2,1299.90
13793,10725,103,1,579.90
13794,10725,175,1,2009.90
13795,10725,102,1,314.91
13796,11369,209,1,237.41
13797,12315,217,1,962.91
13798,3948,106,2,1263.40
13799,3948,183,1,569.90
13800,4913,141,2,509.91
13801,5455,207,1,669.90
13802,5538,163,2,2558.41
13803,5538,142,3,832.91
13804,5538,108,2,2089.91
13805,5538,180,1,370.40
13806,6314,140,2,674.40
13807,6969,102,1,349.90
13808,6969,138,1,589.90
13809,6969,163,1,3009.90
13810,7694,143,3,389.90
13811,8620,177,1,549.90
13812,8806,104,2,539.90
13813,10444,150,1,259.90
13814,10444,110,1,1389.90
13815,10444,132,1,229.90
13816,10450,112,1,2329.90
13817,10450,202,2,3559.90
13818,11515,126,1,407.91
13819,11515,108,1,1979.91
13820,12147,144,3,139.90
13821,12228,167,1,417.90
13822,12228,110,2,1389.90
13823,12999,211,1,1340.91
13824,1261,140,1,709.90
13825,1665,206,3,349.90
13826,1665,105,1,662.91
13827,1665,127,2,3058.90
13828,1665,143,1,370.40
13829,1939,166,1,1155.91
13830,1939,202,1,3559.90
13831,2202,128,4,669.90
13832,2368,162,1,3229.90
13833,2368,104,1,512.90
13834,4009,181,2,229.90
13835,4009,190,2,209.90
13836,4009,147,1,2177.91
13837,4009,128,2,602.91
13838,4850,198,1,689.90
13839,4850,126,1,455.90
13840,4850,149,1,689.90
13841,4978,130,1,1229.90
13842,4978,196,1,1529.40
13843,5178,104,2,539.90
13844,5178,137,2,4229.90
13845,5178,112,2,1980.41
13846,5178,201,2,239.90
13847,6116,104,1,458.91
13848,7080,130,1,1168.40
13849,7080,128,1,636.40
13850,7673,185,2,149.90
13851,8538,190,2,209.90
13852,10766,111,2,598.40
13853,10766,144,1,139.90
13854,11013,177,2,549.90
13855,11013,122,2,269.90
13856,12473,217,4,1016.41
13857,12473,174,1,109.90
13858,12473,206,3,349.90
13859,12682,117,2,7489.90
13860,12682,196,3,1448.91
13861,2283,214,1,178.41
13862,2283,197,2,589.90
13863,2374,200,1,1499.90
13864,2374,145,2,659.90
13865,3085,127,1,3058.90
13866,3632,141,1,569.90
13867,3632,183,1,599.90
13868,4882,182,1,529.90
13869,4882,180,2,389.90
13870,4884,147,1,2419.90
13871,5668,202,2,3025.91
13872,5675,135,3,1124.91
13873,5812,175,1,2009.90
13874,6217,154,1,702.90
13875,6217,215,1,1419.90
13876,6768,101,1,1549.90
13877,6940,111,1,629.90
13878,6940,176,1,2219.90
13879,10874,203,1,1277.91
13880,11881,162,2,3229.90
13881,12166,102,1,349.90
13882,12166,204,1,8279.90
13883,12508,166,2,1359.90
13884,12508,144,3,139.90
13885,2541,186,2,429.90
13886,4657,117,1,6740.91
13887,4657,163,2,2859.40
13888,4657,182,1,529.90
13889,4657,214,1,209.90
13890,5395,166,2,1359.90
13891,5395,111,2,598.40
13892,6847,159,2,645.90
13893,7198,118,3,598.40
13894,8319,174,1,109.90
13895,8319,147,3,2419.90
13896,8326,171,3,503.40
13897,9206,201,2,239.90
13898,9964,113,2,2137.41
13899,9964,164,1,439.90
13900,10589,124,2,256.40
13901,11651,123,1,339.90
13902,12013,139,1,3685.90
13903,12013,128,1,602.91
13904,12013,170,2,6219.90
13905,1245,145,2,659.90
13906,1742,176,1,2219.90
13907,1742,114,2,429.90
13908,2456,120,1,369.90
13909,2456,155,1,360.90
13910,2456,208,2,359.90
13911,2456,108,1,2199.90
13912,3714,113,1,2249.90
13913,3714,119,3,499.90
13914,3714,157,1,1099.90
13915,4892,157,3,1044.90
13916,5328,142,4,930.90
13917,5328,127,1,3219.90
13918,5643,176,1,1997.91
13919,5643,146,2,289.90
13920,5643,174,1,109.90
13921,5969,185,2,134.91
13922,8045,213,1,331.41
13923,9782,111,1,629.90
13924,12658,197,1,589.90
13925,12658,134,1,6139.90
13926,2279,210,1,559.90
13927,3311,180,1,389.90
13928,4421,211,1,1340.91
13929,4421,157,3,1044.90
13930,4499,104,2,512.90
13931,4499,183,2,599.90
13932,4777,175,1,1808.91
13933,4777,148,3,229.90
13934,4777,101,2,1549.90
13935,7664,114,2,429.90
13936,7664,194,1,645.90
13937,7664,189,1,6887.40
13938,8256,201,1,227.91
13939,8256,145,1,593.91
13940,8873,115,4,619.90
13941,9366,150,3,246.90
13942,9366,207,1,669.90
13943,9366,119,2,499.90
13944,9366,155,2,379.90
13945,9849,158,1,5929.90
13946,10648,145,1,626.90
13947,10648,122,2,256.40
13948,10648,132,1,206.91
13949,11550,187,1,519.90
13950,12530,197,1,589.90
13951,12530,211,1,1489.90
13952,12530,185,1,149.90
13953,12530,193,2,1849.90
13954,12688,214,2,188.91
13955,12688,171,3,529.90
13956,12741,200,1,1424.90
13957,12816,174,2,109.90
13958,12816,205,3,209.90
13959,1206,112,1,2329.90
13960,1940,168,1,1039.90
13961,1949,158,1,5929.90
13962,1949,208,1,305.91
13963,2634,115,3,619.90
13964,2634,178,1,1727.91
13965,2664,208,1,359.90
13966,2825,149,1,689.90
13967,2825,119,2,449.91
13968,2825,144,2,125.91
13969,3414,111,2,566.91
13970,3676,179,1,7656.90
13971,5371,218,1,864.40
13972,5863,215,1,1277.91
13973,5863,142,3,979.90
13974,5936,148,1,218.41
13975,5936,152,1,474.90
13976,5936,188,1,1187.40
13977,5956,214,2,209.90
13978,5956,134,2,6139.90
13979,6117,149,1,689.90
13980,7187,183,1,599.90
13981,7187,175,1,2009.90
13982,7448,203,1,1348.90
13983,7448,158,1,5929.90
13984,8467,108,1,2199.90
13985,9178,218,1,909.90
13986,9260,150,1,259.90
13987,9359,115,4,619.90
13988,9359,170,1,6219.90
13989,9638,198,4,689.90
13990,9638,156,2,679.90
13991,10138,207,1,569.41
13992,10504,129,1,1234.90
13993,10504,108,2,2199.90
13994,10566,123,1,339.90
13995,10566,111,1,629.90
13996,10566,125,1,569.90
13997,10566,216,1,1099.90
13998,10566,144,1,132.91
13999,11208,217,3,1016.41
14000,11208,121,1,489.90
14001,11284,160,1,1988.91
14002,11284,186,2,429.90
14003,11500,179,1,8059.90
14004,11500,129,1,1234.90
14005,11500,126,1,407.91
14006,2450,179,1,8059.90
14007,3032,190,1,209.90
14008,3032,125,1,569.90
14009,3475,213,1,350.91
14010,3682,132,1,229.90
14011,4587,200,1,1499.90
14012,4587,185,1,127.42
14013,5556,207,1,669.90
14014,5623,204,1,8279.90
14015,5623,106,1,1130.41
14016,6316,117,2,7489.90
14017,6316,186,2,429.90
14018,7415,211,2,1489.90
14019,7415,125,4,569.90
14020,7940,101,2,1549.90
14021,8544,161,2,360.90
14022,8544,120,2,369.90
14023,9021,190,2,188.91
14024,10087,182,2,476.91
14025,10087,138,1,589.90
14026,11176,201,3,239.90
14027,11176,119,1,499.90
14028,11714,174,1,109.90
14029,12859,213,2,389.90
14030,1200,190,1,209.90
14031,1770,151,1,819.90
14032,1787,165,3,889.90
14033,1837,181,2,218.41
14034,3200,144,1,139.90
14035,3200,123,2,339.90
14036,3200,163,1,2859.40
14037,3502,189,1,7249.90
14038,3502,113,1,2249.90
14039,4136,144,2,139.90
14040,4574,126,2,479.90
14041,5080,172,2,408.40
14042,5214,126,1,479.90
14043,5887,210,1,559.90
14044,6159,136,2,1349.90
14045,6760,102,1,297.41
14046,7835,189,1,7249.90
14047,7835,111,2,629.90
14048,8692,198,2,689.90
14049,9144,109,1,459.90
14050,9193,181,1,229.90
14051,9193,116,1,589.90
14052,9193,215,1,1419.90
14053,9193,136,2,1349.90
14054,9265,104,1,539.90
14055,9557,216,1,1044.90
14056,9820,198,1,689.90
14057,9820,196,1,1448.91
14058,9820,179,2,6850.91
14059,9892,158,2,5929.90
14060,9892,203,1,1348.90
14061,11213,148,2,229.90
14062,11335,198,3,655.40
14063,11335,210,3,559.90
14064,11789,202,1,3559.90
14065,2169,196,1,1368.41
14066,2169,149,1,689.90
14067,2169,106,1,1329.90
14068,2169,186,2,429.90
14069,3508,147,2,2056.91
14070,3508,135,1,1249.90
14071,3859,204,1,7037.91
14072,5927,102,1,332.40
14073,6147,127,1,3219.90
14074,8358,187,1,519.90
14075,8358,217,2,1069.90
14076,8358,135,1,1249.90
14077,8633,111,1,629.90
14078,8871,180,1,370.40
14079,9074,108,2,2199.90
14080,10274,196,3,1609.90
14081,10274,216,1,1099.90
14082,10274,210,1,559.90
14083,10778,119,4,499.90
14084,11008,147,1,2056.91
14085,11876,129,2,1299.90
14086,12334,108,1,2199.90
14087,12366,150,1,259.90
14088,12366,141,1,599.90
14089,12366,168,1,987.91
14090,12366,192,2,1729.90
14091,12891,120,2,351.40
14092,12891,103,1,579.90
14093,1439,214,1,209.90
14094,1439,116,1,530.91
14095,1490,151,1,778.90
14096,1490,174,1,109.90
14097,1490,220,1,1799.90
14098,1490,161,2,379.90
14099,1794,205,1,199.41
14100,1794,111,2,566.91
14101,1794,135,1,1124.91
14102,1794,146,1,275.40
14103,1794,184,2,569.90
14104,3391,110,2,1389.90
14105,3391,195,1,119.90
14106,3814,185,2,134.91
14107,3814,125,2,569.90
14108,4103,212,1,1069.90
14109,4103,202,1,3381.90
14110,4500,218,1,909.90
14111,4500,177,2,549.90
14112,4500,162,2,3229.90
14113,4614,178,1,1919.90
14114,5034,163,1,3009.90
14115,5057,170,1,6219.90
14116,5653,124,1,269.90
14117,7054,153,1,1049.90
14118,7106,178,1,1919.90
14119,7106,122,1,256.40
14120,7106,159,2,679.90
14121,7698,123,1,339.90
14122,7698,183,1,539.91
14123,7698,138,2,589.90
14124,7810,174,1,109.90
14125,7810,133,2,759.90
14126,8014,177,3,494.91
14127,8869,171,2,503.40
14128,9293,191,1,2989.90
14129,9443,136,1,1349.90
14130,9443,135,2,1249.90
14131,10894,219,3,619.90
14132,12600,209,4,249.90
14133,12600,136,1,1349.90
14134,12600,217,3,1069.90
14135,1891,179,1,8059.90
14136,1891,125,2,569.90
14137,2503,107,2,4279.90
14138,2503,131,1,113.91
14139,3728,126,1,479.90
14140,4397,195,2,119.90
14141,4397,110,1,1389.90
14142,4397,129,2,1299.90
14143,4397,149,2,689.90
14144,5471,120,1,369.90
14145,5471,108,1,2199.90
14146,6460,119,2,474.90
14147,8594,191,1,2989.90
14148,8594,166,1,1155.91
14149,8670,210,2,531.90
14150,10300,151,1,819.90
14151,10300,143,1,389.90
14152,10300,160,1,2222.91
14153,10300,177,3,549.90
14154,12143,101,2,1394.91
14155,12143,169,3,549.90
14156,12349,143,1,370.40
14157,12820,184,1,484.41
14158,12820,165,2,800.91
14159,12833,182,3,476.91
14160,3655,160,1,2339.90
14161,3788,123,1,339.90
14162,3952,136,1,1349.90
14163,4434,116,1,589.90
14164,4434,174,1,109.90
14165,4434,122,1,269.90
14166,4538,214,2,199.41
14167,4682,156,1,679.90
14168,4682,158,1,5929.90
14169,4897,140,2,674.40
14170,4964,132,1,206.91
14171,5104,196,1,1529.40
14172,5132,217,1,1069.90
14173,5202,153,1,1049.90
14174,5202,206,1,314.91
14175,5202,199,1,849.90
14176,5334,128,2,636.40
14177,5334,114,1,429.90
14178,5334,155,2,322.91
14179,7172,131,1,119.90
14180,7507,134,1,6139.90
14181,7507,118,1,629.90
14182,9363,195,2,119.90
14183,9799,195,1,119.90
14184,9799,123,1,339.90
14185,9799,166,1,1359.90
14186,9856,185,1,142.41
14187,9856,187,2,493.90
14188,11531,178,1,1727.91
14189,11531,167,1,417.90
14190,11531,207,1,669.90
14191,11531,121,1,440.91
14192,11531,175,1,1708.41
14193,12289,168,1,935.91
14194,12532,167,1,439.90
14195,12532,109,1,390.91
14196,1154,128,3,669.90
14197,1154,131,1,119.90
14198,2024,202,1,3559.90
14199,2024,130,2,1229.90
14200,3082,165,3,889.90
14201,3082,123,1,305.91
14202,3082,182,3,476.91
14203,3307,189,1,6887.40
14204,4017,176,1,2219.90
14205,4699,197,1,589.90
14206,7110,139,1,3879.90
14207,8429,186,1,429.90
14208,8874,189,1,6162.41
14209,9468,118,2,566.91
14210,9468,116,1,589.90
14211,9468,131,2,107.91
14212,10268,115,2,619.90
14213,10268,182,2,529.90
14214,10597,174,2,109.90
14215,10597,167,1,439.90
14216,10597,146,4,289.90
14217,11498,116,2,589.90
14218,12104,156,1,679.90
14219,12104,116,1,589.90
14220,12104,157,2,1044.90
14221,3189,219,3,619.90
14222,3189,122,1,242.91
14223,3189,152,1,449.91
14224,3189,120,1,351.40
14225,4299,148,1,218.41
14226,5235,134,2,6139.90
14227,5235,159,1,679.90
14228,6100,110,1,1389.90
14229,6100,188,2,1124.91
14230,6100,117,1,7489.90
14231,7829,197,3,560.40
14232,7829,186,1,408.40
14233,8440,142,1,979.90
14234,8577,179,2,8059.90
14235,8577,120,1,351.40
14236,8577,175,1,2009.90
14237,8577,188,3,1249.90
14238,9085,152,1,499.90
14239,9085,101,2,1394.91
14240,9224,150,1,259.90
14241,9460,192,1,1729.90
14242,9460,193,2,1572.41
14243,9460,164,1,439.90
14244,9460,161,1,360.90
14245,11271,113,1,2137.41
14246,11524,215,1,1419.90
14247,11524,204,2,8279.90
14248,12176,213,1,389.90
14249,12321,101,2,1472.40
14250,12321,181,1,206.91
14251,12321,139,1,3879.90
14252,12321,108,1,2199.90
14253,12709,118,1,629.90
14254,1217,144,3,132.91
14255,1217,189,1,6162.41
14256,1217,143,3,350.91
14257,1217,171,1,529.90
14258,1542,146,4,289.90
14259,1542,127,1,2736.91
14260,2070,160,1,2339.90
14261,2591,145,4,659.90
14262,3345,190,1,199.41
14263,3446,203,2,1419.90
14264,3446,165,3,845.40
14265,4918,207,2,602.91
14266,4976,134,2,5832.90
14267,5206,211,2,1489.90
14268,5555,175,2,2009.90
14269,5917,181,1,229.90
14270,5917,206,2,349.90
14271,6180,184,1,569.90
14272,6180,217,1,1016.41
14273,6772,200,1,1424.90
14274,6772,190,1,199.41
14275,8557,130,2,1229.90
14276,8757,101,1,1472.40
14277,9941,176,1,2108.91
14278,10040,151,1,819.90
14279,10215,144,1,139.90
14280,10215,170,1,5908.90
14281,10215,156,1,679.90
14282,10663,165,1,889.90
14283,10663,200,1,1499.90
14284,10663,166,1,1223.91
14285,10663,101,1,1549.90
14286,10663,112,2,2096.91
14287,12401,126,1,479.90
14288,12754,194,1,679.90
14289,12754,211,1,1489.90
14290,12995,218,2,909.90
14291,1117,129,1,1234.90
14292,1285,179,1,8059.90
14293,1285,204,1,8279.90
14294,1956,212,1,1016.41
14295,2198,151,1,778.90
14296,2347,136,1,1349.90
14297,2931,112,2,2213.41
14298,2931,199,2,849.90
14299,2931,215,2,1419.90
14300,2931,136,2,1147.41
14301,3122,118,1,629.90
14302,3122,131,2,113.91
14303,3122,146,3,289.90
14304,3122,165,1,889.90
14305,3122,171,4,529.90
14306,3392,111,1,629.90
14307,3392,158,1,5929.90
14308,3392,151,1,778.90
14309,3730,178,1,1919.90
14310,3730,119,3,499.90
14311,3730,176,1,2108.91
14312,5502,145,1,626.90
14313,5922,119,2,499.90
14314,5922,197,2,589.90
14315,5922,205,3,209.90
14316,7189,205,4,199.41
14317,8037,104,1,485.91
14318,9112,191,2,2840.40
14319,9309,117,2,7489.90
14320,9309,160,1,2339.90
14321,10312,158,2,5929.90
14322,11444,153,1,1049.90
14323,11444,134,1,6139.90
14324,12189,103,1,550.90
14325,12521,213,2,389.90
14326,12521,203,1,1419.90
14327,1140,104,2,485.91
14328,1562,201,1,227.91
14329,1562,105,1,779.90
14330,1562,155,1,379.90
14331,3125,168,1,1039.90
14332,3125,120,3,314.41
14333,3125,214,1,199.41
14334,4156,182,2,529.90
14335,4301,191,1,2840.40
14336,4301,124,1,269.90
14337,4502,117,2,7489.90
14338,4683,129,2,1299.90
14339,4683,200,2,1499.90
14340,4683,203,2,1277.91
14341,4683,154,1,739.90
14342,5017,179,1,7656.90
14343,5271,122,1,269.90
14344,5271,213,2,350.91
14345,5470,121,2,489.90
14346,5470,185,2,149.90
14347,5952,144,3,139.90
14348,6390,116,1,589.90
14349,6390,137,1,4229.90
14350,6535,178,1,1919.90
14351,7856,138,1,560.40
14352,7856,194,1,679.90
14353,8506,190,1,209.90
14354,8508,150,1,233.91
14355,8508,196,2,1529.40
14356,8508,162,2,3229.90
14357,8508,175,2,1909.40
14358,8695,161,1,379.90
14359,8695,143,2,389.90
14360,8695,162,2,3229.90
14361,8695,204,1,8279.90
14362,9746,204,1,8279.90
14363,10798,183,2,599.90
14364,10798,210,3,559.90
14365,10798,156,1,679.90
14366,10798,146,4,289.90
14367,10801,200,1,1499.90
14368,10801,202,2,3559.90
14369,10801,186,2,429.90
14370,11179,209,1,249.90
14371,11181,113,1,2137.41
14372,11181,149,1,689.90
14373,11235,116,1,589.90
14374,11797,208,1,359.90
14375,11797,206,1,349.90
14376,11797,107,2,4279.90
14377,12180,137,2,3806.91
14378,12255,186,2,386.91
14379,12255,184,1,541.40
14380,2734,200,1,1499.90
14381,2941,161,1,360.90
14382,3190,206,2,349.90
14383,3190,108,1,2199.90
14384,4522,190,1,188.91
14385,4522,131,2,119.90
14386,5591,178,1,1919.90
14387,5703,145,1,593.91
14388,6368,219,2,619.90
14389,6368,114,2,386.91
14390,6368,199,2,849.90
14391,6368,141,1,599.90
14392,7092,160,2,1988.91
14393,7092,205,1,209.90
14394,7092,185,1,127.42
14395,7883,179,1,8059.90
14396,9147,143,3,389.90
14397,9809,151,1,778.90
14398,10179,201,3,239.90
14399,10179,165,1,889.90
14400,10179,189,2,6162.41
14401,10399,205,1,188.91
14402,10689,180,2,389.90
14403,10689,199,1,849.90
14404,10689,195,1,119.90
14405,11103,167,1,439.90
14406,11103,125,2,569.90
14407,11103,110,1,1389.90
14408,11103,188,1,1249.90
14409,12699,126,2,479.90
14410,12699,176,1,1886.91
14411,12699,147,1,2419.90
14412,12699,135,1,1249.90
14413,2006,142,2,930.90
14414,2006,107,2,4065.90
14415,2789,197,1,530.91
14416,2789,213,1,389.90
14417,2823,133,2,759.90
14418,2823,115,2,526.91
14419,2823,192,1,1729.90
14420,2823,203,1,1419.90
14421,3346,140,1,638.91
14422,3346,132,1,195.41
14423,4726,213,1,389.90
14424,5657,219,2,619.90
14425,7178,196,2,1368.41
14426,7178,162,1,3229.90
14427,7178,127,1,3219.90
14428,7178,145,3,626.90
14429,7178,119,2,449.91
14430,7727,173,1,909.90
14431,8267,104,1,539.90
14432,9198,154,1,739.90
14433,9198,212,2,1069.90
14434,10168,178,2,1631.91
14435,11451,200,1,1499.90
14436,11451,115,2,619.90
14437,11451,141,2,599.90
14438,11764,193,1,1757.40
14439,12796,104,2,539.90
14440,1435,184,2,512.91
14441,1435,133,2,683.91
14442,1842,138,1,560.40
14443,2167,165,1,889.90
14444,2349,193,1,1849.90
14445,2535,125,4,512.91
14446,2535,124,1,269.90
14447,2535,159,1,679.90
14448,2535,128,2,669.90
14449,3286,190,1,209.90
14450,3570,159,3,679.90
14451,3570,153,2,1049.90
14452,3724,151,1,819.90
14453,3724,195,1,119.90
14454,4523,191,1,2989.90
14455,4523,137,2,3595.41
14456,6769,133,3,721.90
14457,7352,181,1,206.91
14458,7352,163,2,3009.90
14459,8204,154,2,702.90
14460,9154,168,2,1039.90
14461,9328,214,1,199.41
14462,9328,132,2,229.90
14463,9528,152,1,499.90
14464,9528,123,1,322.90
14465,9528,131,1,119.90
14466,9528,181,1,229.90
14467,9996,113,1,2024.91
14468,9996,179,2,8059.90
14469,10210,154,2,739.90
14470,10210,117,1,7489.90
14471,10210,139,2,3879.90
14472,10210,169,1,522.40
14473,11865,114,4,429.90
14474,11865,216,1,989.91
14475,12275,163,1,3009.90
14476,12500,115,1,588.90
