order_id,customer_id,order_date,status,payment_method
10932,46,2024-10-23,completed,credit_card
12478,779,2024-10-23,completed,debit_card
1728,483,2024-10-24,returned,debit_card
1774,163,2024-10-24,completed,debit_card
2425,949,2024-10-24,completed,credit_card
2849,441,2024-10-24,completed,debit_card
4051,87,2024-10-24,cancelled,pix
6572,71,2024-10-24,completed,pix
6855,608,2024-10-24,completed,boleto
7566,820,2024-10-24,returned,debit_card
7700,679,2024-10-24,completed,credit_card
8042,62,2024-10-24,completed,credit_card
8818,251,2024-10-24,completed,debit_card
8880,15,2024-10-24,completed,credit_card
9872,1093,2024-10-24,completed,boleto
10092,815,2024-10-24,completed,boleto
10288,962,2024-10-24,completed,credit_card
11772,482,2024-10-24,completed,boleto
12464,778,2024-10-24,completed,pix
12768,244,2024-10-24,cancelled,debit_card
1266,624,2024-10-25,completed,boleto
1531,46,2024-10-25,completed,pix
2188,772,2024-10-25,completed,credit_card
5336,1162,2024-10-25,completed,pix
5552,428,2024-10-25,completed,pix
6012,732,2024-10-25,completed,credit_card
6283,411,2024-10-25,completed,boleto
7873,751,2024-10-25,completed,credit_card
8526,957,2024-10-25,cancelled,boleto
10421,688,2024-10-25,completed,credit_card
10543,894,2024-10-25,completed,pix
11077,1041,2024-10-25,returned,pix
11216,166,2024-10-25,completed,debit_card
12244,1017,2024-10-25,completed,debit_card
12313,442,2024-10-25,completed,credit_card
12784,925,2024-10-25,cancelled,pix
1295,250,2024-10-26,completed,boleto
2730,815,2024-10-26,completed,debit_card
3451,171,2024-10-26,completed,boleto
4020,175,2024-10-26,completed,pix
4449,864,2024-10-26,completed,boleto
5131,535,2024-10-26,completed,pix
6442,912,2024-10-26,completed,pix
7347,387,2024-10-26,completed,pix
8153,1015,2024-10-26,completed,debit_card
8659,305,2024-10-26,completed,debit_card
9897,1186,2024-10-26,completed,pix
9933,963,2024-10-26,completed,boleto
10219,375,2024-10-26,completed,debit_card
10495,1126,2024-10-26,completed,pix
11697,860,2024-10-26,completed,pix
12327,457,2024-10-26,completed,debit_card
12342,734,2024-10-26,completed,debit_card
1529,1109,2024-10-27,completed,pix
2164,294,2024-10-27,completed,credit_card
3301,169,2024-10-27,completed,boleto
3835,822,2024-10-27,completed,debit_card
4250,670,2024-10-27,completed,boleto
4347,884,2024-10-27,completed,debit_card
5689,1035,2024-10-27,completed,boleto
7948,907,2024-10-27,completed,debit_card
9764,647,2024-10-27,completed,debit_card
9773,1110,2024-10-27,completed,boleto
10006,204,2024-10-27,completed,debit_card
10546,151,2024-10-27,completed,credit_card
10858,129,2024-10-27,completed,debit_card
11198,831,2024-10-27,completed,boleto
11425,628,2024-10-27,returned,boleto
11555,793,2024-10-27,completed,debit_card
12105,355,2024-10-27,cancelled,credit_card
12853,540,2024-10-27,completed,debit_card
12986,8,2024-10-27,completed,debit_card
1369,1125,2024-10-28,completed,credit_card
1871,293,2024-10-28,completed,pix
1958,823,2024-10-28,completed,credit_card
2392,1130,2024-10-28,completed,debit_card
2593,362,2024-10-28,completed,boleto
2778,329,2024-10-28,completed,boleto
2897,556,2024-10-28,completed,boleto
4177,194,2024-10-28,completed,debit_card
6323,563,2024-10-28,completed,credit_card
7918,497,2024-10-28,completed,debit_card
8974,4,2024-10-28,completed,credit_card
10643,481,2024-10-28,completed,pix
10971,104,2024-10-28,completed,debit_card
11942,397,2024-10-28,returned,debit_card
1496,349,2024-10-29,completed,pix
2435,574,2024-10-29,completed,boleto
4577,786,2024-10-29,completed,credit_card
4782,524,2024-10-29,returned,pix
7045,92,2024-10-29,completed,boleto
7497,65,2024-10-29,completed,credit_card
7563,194,2024-10-29,completed,pix
7704,735,2024-10-29,completed,credit_card
8006,655,2024-10-29,completed,pix
8409,169,2024-10-29,completed,boleto
9910,476,2024-10-29,completed,debit_card
10127,472,2024-10-29,completed,boleto
10605,374,2024-10-29,completed,debit_card
11071,968,2024-10-29,returned,debit_card
11376,132,2024-10-29,completed,boleto
12085,612,2024-10-29,returned,credit_card
12172,160,2024-10-29,completed,boleto
12797,108,2024-10-29,completed,pix
1512,553,2024-10-30,completed,pix
4611,379,2024-10-30,completed,credit_card
4955,391,2024-10-30,cancelled,debit_card
5056,229,2024-10-30,completed,pix
6016,414,2024-10-30,completed,pix
6544,774,2024-10-30,completed,pix
6654,469,2024-10-30,completed,boleto
7019,904,2024-10-30,completed,credit_card
7287,550,2024-10-30,completed,credit_card
9087,808,2024-10-30,completed,credit_card
10038,763,2024-10-30,completed,pix
2463,716,2024-10-31,completed,debit_card
4046,498,2024-10-31,completed,debit_card
5800,956,2024-10-31,completed,debit_card
5948,145,2024-10-31,completed,pix
6743,1099,2024-10-31,completed,pix
7231,821,2024-10-31,completed,boleto
7339,557,2024-10-31,completed,credit_card
8587,919,2024-10-31,completed,pix
10947,876,2024-10-31,completed,boleto
11594,491,2024-10-31,completed,boleto
12828,612,2024-10-31,completed,debit_card
1853,11,2024-11-01,completed,debit_card
2277,11,2024-11-01,completed,boleto
3535,296,2024-11-01,completed,boleto
4108,1127,2024-11-01,completed,pix
4764,84,2024-11-01,completed,pix
5047,213,2024-11-01,cancelled,credit_card
5474,796,2024-11-01,completed,credit_card
6032,87,2024-11-01,completed,debit_card
6216,611,2024-11-01,completed,debit_card
6952,650,2024-11-01,completed,debit_card
7929,722,2024-11-01,completed,debit_card
9379,792,2024-11-01,completed,credit_card
9611,120,2024-11-01,completed,pix
9691,73,2024-11-01,cancelled,pix
11460,750,2024-11-01,completed,debit_card
11587,1083,2024-11-01,completed,pix
12365,873,2024-11-01,completed,credit_card
12668,661,2024-11-01,completed,credit_card
12952,36,2024-11-01,completed,pix
1446,219,2024-11-02,completed,boleto
2272,543,2024-11-02,completed,pix
3770,645,2024-11-02,completed,debit_card
3812,333,2024-11-02,completed,debit_card
4438,188,2024-11-02,completed,credit_card
6034,30,2024-11-02,returned,boleto
7131,629,2024-11-02,completed,pix
7370,958,2024-11-02,completed,pix
8005,767,2024-11-02,completed,debit_card
8280,121,2024-11-02,completed,pix
10182,897,2024-11-02,completed,credit_card
10271,710,2024-11-02,completed,boleto
10771,886,2024-11-02,completed,pix
10851,572,2024-11-02,cancelled,pix
12052,638,2024-11-02,completed,boleto
12843,835,2024-11-02,completed,credit_card
1088,1163,2024-11-03,completed,credit_card
1572,968,2024-11-03,returned,credit_card
1775,262,2024-11-03,completed,boleto
1913,252,2024-11-03,completed,pix
2662,377,2024-11-03,completed,pix
2841,599,2024-11-03,completed,debit_card
2980,480,2024-11-03,completed,credit_card
2983,1074,2024-11-03,cancelled,pix
4390,821,2024-11-03,completed,pix
5357,169,2024-11-03,completed,debit_card
5634,1132,2024-11-03,completed,debit_card
5862,43,2024-11-03,completed,credit_card
6527,489,2024-11-03,completed,credit_card
6674,48,2024-11-03,returned,pix
7409,833,2024-11-03,completed,credit_card
7557,790,2024-11-03,completed,credit_card
8010,387,2024-11-03,returned,boleto
8146,528,2024-11-03,cancelled,boleto
8770,718,2024-11-03,completed,boleto
8841,997,2024-11-03,completed,debit_card
10845,199,2024-11-03,completed,debit_card
11268,585,2024-11-03,completed,debit_card
11635,558,2024-11-03,completed,credit_card
11729,517,2024-11-03,completed,boleto
12392,1015,2024-11-03,returned,credit_card
1701,483,2024-11-04,completed,boleto
1844,1101,2024-11-04,completed,boleto
2988,379,2024-11-04,completed,pix
5314,270,2024-11-04,completed,pix
5509,665,2024-11-04,completed,debit_card
5571,858,2024-11-04,completed,debit_card
6348,682,2024-11-04,completed,pix
7641,571,2024-11-04,completed,pix
8625,318,2024-11-04,completed,pix
10371,1179,2024-11-04,completed,debit_card
12266,154,2024-11-04,completed,debit_card
12302,1056,2024-11-04,completed,debit_card
1190,455,2024-11-05,completed,pix
1791,277,2024-11-05,completed,credit_card
2015,563,2024-11-05,completed,pix
3652,697,2024-11-05,completed,debit_card
4943,887,2024-11-05,completed,boleto
6392,951,2024-11-05,completed,pix
6993,185,2024-11-05,completed,pix
8150,1003,2024-11-05,cancelled,pix
8214,296,2024-11-05,completed,credit_card
8665,1161,2024-11-05,completed,pix
8828,423,2024-11-05,completed,boleto
9288,415,2024-11-05,cancelled,credit_card
12676,841,2024-11-05,completed,pix
1249,561,2024-11-06,completed,pix
1635,198,2024-11-06,completed,credit_card
2335,607,2024-11-06,completed,boleto
3033,1105,2024-11-06,completed,pix
3187,556,2024-11-06,completed,pix
3439,1151,2024-11-06,completed,pix
4334,568,2024-11-06,completed,pix
6293,9,2024-11-06,cancelled,pix
7525,31,2024-11-06,completed,pix
9151,608,2024-11-06,completed,debit_card
9641,1078,2024-11-06,cancelled,debit_card
10348,240,2024-11-06,completed,debit_card
10832,170,2024-11-06,completed,boleto
11620,518,2024-11-06,completed,debit_card
12803,1128,2024-11-06,completed,boleto
12992,1166,2024-11-06,completed,pix
3051,646,2024-11-07,completed,debit_card
6574,773,2024-11-07,completed,credit_card
7377,948,2024-11-07,completed,debit_card
7482,94,2024-11-07,completed,boleto
11305,609,2024-11-07,completed,pix
11533,524,2024-11-07,completed,credit_card
12251,630,2024-11-07,completed,pix
1653,348,2024-11-08,completed,credit_card
2739,432,2024-11-08,completed,credit_card
4533,585,2024-11-08,completed,debit_card
4548,213,2024-11-08,completed,credit_card
5123,1108,2024-11-08,completed,pix
5318,914,2024-11-08,completed,debit_card
7023,622,2024-11-08,completed,credit_card
7844,1183,2024-11-08,returned,boleto
8346,33,2024-11-08,completed,boleto
8972,89,2024-11-08,completed,debit_card
9272,555,2024-11-08,completed,debit_card
9475,333,2024-11-08,completed,debit_card
9986,122,2024-11-08,completed,boleto
9992,423,2024-11-08,completed,boleto
11473,470,2024-11-08,completed,credit_card
2976,1120,2024-11-09,completed,pix
3341,1164,2024-11-09,completed,boleto
7400,1179,2024-11-09,completed,pix
7765,1002,2024-11-09,completed,pix
8667,527,2024-11-09,cancelled,debit_card
8789,1006,2024-11-09,completed,debit_card
9073,109,2024-11-09,completed,credit_card
9095,726,2024-11-09,completed,boleto
10724,938,2024-11-09,completed,debit_card
12138,687,2024-11-09,completed,boleto
12347,396,2024-11-09,completed,debit_card
1598,267,2024-11-10,completed,credit_card
2477,256,2024-11-10,completed,debit_card
3363,1170,2024-11-10,cancelled,pix
4175,101,2024-11-10,completed,pix
4891,414,2024-11-10,completed,pix
4928,150,2024-11-10,completed,boleto
5106,1020,2024-11-10,completed,boleto
5416,859,2024-11-10,completed,debit_card
5426,589,2024-11-10,completed,pix
6451,283,2024-11-10,completed,boleto
8660,62,2024-11-10,completed,boleto
10416,378,2024-11-10,completed,pix
10703,205,2024-11-10,returned,debit_card
1279,914,2024-11-11,completed,boleto
1319,645,2024-11-11,completed,credit_card
1359,143,2024-11-11,returned,credit_card
2854,454,2024-11-11,completed,pix
3184,54,2024-11-11,completed,credit_card
4055,574,2024-11-11,completed,boleto
4503,453,2024-11-11,completed,pix
5673,548,2024-11-11,completed,credit_card
5727,352,2024-11-11,completed,debit_card
6106,106,2024-11-11,cancelled,credit_card
6378,678,2024-11-11,completed,boleto
6708,186,2024-11-11,completed,boleto
6951,719,2024-11-11,completed,pix
7067,250,2024-11-11,completed,boleto
9463,1113,2024-11-11,completed,credit_card
9524,98,2024-11-11,completed,credit_card
10633,1000,2024-11-11,completed,credit_card
1109,582,2024-11-12,completed,debit_card
2186,253,2024-11-12,completed,boleto
5401,305,2024-11-12,completed,boleto
6863,395,2024-11-12,completed,credit_card
7644,456,2024-11-12,completed,pix
7785,739,2024-11-12,completed,boleto
8253,917,2024-11-12,completed,pix
11427,932,2024-11-12,completed,debit_card
12351,1040,2024-11-12,cancelled,credit_card
12950,599,2024-11-12,completed,boleto
2958,588,2024-11-13,completed,pix
3826,80,2024-11-13,completed,credit_card
4032,1182,2024-11-13,completed,debit_card
4530,1142,2024-11-13,completed,pix
5487,192,2024-11-13,completed,credit_card
5821,630,2024-11-13,completed,debit_card
6570,683,2024-11-13,completed,boleto
6584,1089,2024-11-13,completed,credit_card
6738,114,2024-11-13,completed,pix
6992,1018,2024-11-13,cancelled,debit_card
7501,803,2024-11-13,completed,pix
10328,969,2024-11-13,completed,credit_card
10358,631,2024-11-13,completed,pix
10840,535,2024-11-13,completed,credit_card
11053,628,2024-11-13,completed,debit_card
11140,614,2024-11-13,cancelled,boleto
11487,30,2024-11-13,completed,debit_card
12368,64,2024-11-13,completed,credit_card
1329,179,2024-11-14,cancelled,boleto
1968,1109,2024-11-14,completed,pix
2107,405,2024-11-14,completed,pix
2886,309,2024-11-14,completed,credit_card
5849,639,2024-11-14,completed,credit_card
6104,1043,2024-11-14,completed,pix
6704,676,2024-11-14,completed,pix
7006,1172,2024-11-14,completed,credit_card
7096,826,2024-11-14,cancelled,debit_card
7586,1200,2024-11-14,completed,pix
8666,914,2024-11-14,completed,credit_card
9564,586,2024-11-14,completed,credit_card
10475,550,2024-11-14,completed,debit_card
12878,248,2024-11-14,completed,credit_card
1342,406,2024-11-15,completed,credit_card
1594,285,2024-11-15,completed,debit_card
1643,999,2024-11-15,completed,credit_card
2580,316,2024-11-15,completed,credit_card
3347,221,2024-11-15,cancelled,boleto
4483,781,2024-11-15,cancelled,boleto
7010,211,2024-11-15,cancelled,boleto
7336,163,2024-11-15,completed,pix
7541,701,2024-11-15,completed,credit_card
7544,1029,2024-11-15,completed,boleto
7964,522,2024-11-15,completed,credit_card
8892,1182,2024-11-15,returned,credit_card
8994,83,2024-11-15,completed,pix
9491,800,2024-11-15,cancelled,pix
9553,205,2024-11-15,completed,credit_card
9673,795,2024-11-15,completed,debit_card
11339,1181,2024-11-15,completed,boleto
12203,99,2024-11-15,completed,boleto
1262,1172,2024-11-16,completed,credit_card
1689,1197,2024-11-16,completed,debit_card
2259,163,2024-11-16,completed,credit_card
3523,196,2024-11-16,completed,debit_card
4707,802,2024-11-16,completed,pix
5153,168,2024-11-16,completed,pix
6148,493,2024-11-16,completed,boleto
6786,1158,2024-11-16,completed,debit_card
7505,630,2024-11-16,completed,pix
7574,635,2024-11-16,completed,pix
8893,307,2024-11-16,completed,credit_card
9280,1080,2024-11-16,returned,boleto
10866,941,2024-11-16,completed,credit_card
11242,695,2024-11-16,completed,debit_card
11636,670,2024-11-16,completed,boleto
12080,619,2024-11-16,completed,debit_card
12336,403,2024-11-16,completed,pix
1840,17,2024-11-17,cancelled,boleto
2222,264,2024-11-17,completed,pix
3539,561,2024-11-17,completed,debit_card
4024,83,2024-11-17,completed,debit_card
6966,178,2024-11-17,returned,credit_card
7175,815,2024-11-17,completed,pix
7508,847,2024-11-17,returned,debit_card
7776,678,2024-11-17,completed,credit_card
8289,454,2024-11-17,completed,pix
8523,290,2024-11-17,completed,debit_card
10047,72,2024-11-17,completed,debit_card
12461,500,2024-11-17,completed,boleto
1191,566,2024-11-18,completed,pix
2421,729,2024-11-18,completed,pix
3143,872,2024-11-18,completed,debit_card
3186,428,2024-11-18,cancelled,pix
3864,457,2024-11-18,completed,debit_card
4407,135,2024-11-18,completed,boleto
4501,746,2024-11-18,completed,debit_card
4636,166,2024-11-18,completed,credit_card
4674,549,2024-11-18,completed,credit_card
4979,117,2024-11-18,completed,pix
5606,554,2024-11-18,cancelled,credit_card
5909,779,2024-11-18,completed,credit_card
7775,940,2024-11-18,completed,pix
8393,381,2024-11-18,completed,pix
8512,530,2024-11-18,cancelled,boleto
9310,180,2024-11-18,completed,boleto
9457,961,2024-11-18,completed,boleto
9813,976,2024-11-18,completed,pix
10671,741,2024-11-18,completed,credit_card
10949,574,2024-11-18,completed,boleto
11317,1130,2024-11-18,completed,credit_card
11381,521,2024-11-18,completed,pix
11745,89,2024-11-18,completed,credit_card
12632,488,2024-11-18,returned,pix
1059,724,2024-11-19,completed,credit_card
1944,399,2024-11-19,completed,boleto
3999,439,2024-11-19,completed,credit_card
5482,96,2024-11-19,completed,pix
7768,6,2024-11-19,completed,debit_card
8748,454,2024-11-19,completed,pix
11115,1183,2024-11-19,completed,boleto
11673,776,2024-11-19,completed,boleto
11915,1155,2024-11-19,completed,debit_card
12191,1012,2024-11-19,completed,boleto
1101,548,2024-11-20,completed,debit_card
1739,887,2024-11-20,completed,pix
2451,996,2024-11-20,completed,pix
2470,833,2024-11-20,completed,boleto
2786,1179,2024-11-20,completed,boleto
3291,208,2024-11-20,completed,credit_card
4254,545,2024-11-20,completed,pix
4274,12,2024-11-20,completed,boleto
6620,149,2024-11-20,completed,boleto
7886,904,2024-11-20,completed,credit_card
8176,875,2024-11-20,completed,debit_card
8953,867,2024-11-20,returned,pix
9251,928,2024-11-20,completed,pix
9555,575,2024-11-20,completed,pix
10147,167,2024-11-20,completed,debit_card
10498,513,2024-11-20,completed,credit_card
10804,153,2024-11-20,completed,credit_card
11061,384,2024-11-20,completed,credit_card
11136,158,2024-11-20,completed,boleto
12230,913,2024-11-20,completed,pix
1246,1092,2024-11-21,completed,credit_card
1993,501,2024-11-21,completed,credit_card
2903,308,2024-11-21,completed,debit_card
3911,375,2024-11-21,cancelled,pix
4471,396,2024-11-21,completed,boleto
4822,743,2024-11-21,completed,boleto
5363,1138,2024-11-21,completed,boleto
6615,218,2024-11-21,completed,pix
6837,643,2024-11-21,completed,debit_card
7095,734,2024-11-21,completed,debit_card
7705,836,2024-11-21,completed,debit_card
7834,939,2024-11-21,completed,credit_card
9845,1086,2024-11-21,completed,pix
12126,249,2024-11-21,completed,credit_card
12132,472,2024-11-21,completed,pix
12423,510,2024-11-21,completed,debit_card
12516,670,2024-11-21,completed,boleto
1248,848,2024-11-22,cancelled,debit_card
2544,674,2024-11-22,completed,pix
3008,1039,2024-11-22,completed,debit_card
3456,107,2024-11-22,cancelled,pix
4579,175,2024-11-22,completed,credit_card
4619,1036,2024-11-22,completed,pix
4880,149,2024-11-22,completed,pix
5026,328,2024-11-22,completed,boleto
5343,384,2024-11-22,completed,pix
5602,1042,2024-11-22,completed,debit_card
5900,1141,2024-11-22,completed,boleto
6358,1132,2024-11-22,completed,boleto
6664,740,2024-11-22,completed,credit_card
7204,541,2024-11-22,completed,boleto
7993,750,2024-11-22,cancelled,debit_card
8733,156,2024-11-22,completed,credit_card
9487,805,2024-11-22,completed,boleto
10551,1015,2024-11-22,completed,boleto
11294,1083,2024-11-22,completed,credit_card
1580,278,2024-11-23,completed,boleto
1713,274,2024-11-23,completed,boleto
2379,915,2024-11-23,completed,debit_card
3060,217,2024-11-23,completed,boleto
3634,524,2024-11-23,completed,debit_card
3669,984,2024-11-23,cancelled,pix
4219,402,2024-11-23,completed,debit_card
4309,631,2024-11-23,completed,boleto
4679,440,2024-11-23,completed,pix
6201,1160,2024-11-23,completed,pix
6575,50,2024-11-23,completed,boleto
6579,445,2024-11-23,cancelled,debit_card
7022,886,2024-11-23,completed,pix
7123,183,2024-11-23,completed,pix
7343,37,2024-11-23,completed,credit_card
9247,593,2024-11-23,completed,boleto
9431,387,2024-11-23,completed,debit_card
9586,1113,2024-11-23,completed,boleto
9730,839,2024-11-23,completed,debit_card
9815,588,2024-11-23,completed,debit_card
9884,453,2024-11-23,returned,pix
10261,8,2024-11-23,cancelled,boleto
11000,202,2024-11-23,completed,pix
11248,655,2024-11-23,cancelled,pix
11544,1068,2024-11-23,completed,debit_card
12416,148,2024-11-23,completed,credit_card
12588,482,2024-11-23,completed,pix
12633,198,2024-11-23,completed,debit_card
1130,102,2024-11-24,completed,credit_card
1332,587,2024-11-24,completed,boleto
1520,548,2024-11-24,completed,debit_card
2691,921,2024-11-24,completed,debit_card
4100,436,2024-11-24,returned,credit_card
4920,760,2024-11-24,completed,debit_card
5492,228,2024-11-24,completed,pix
5651,820,2024-11-24,completed,credit_card
5685,33,2024-11-24,completed,credit_card
5950,673,2024-11-24,cancelled,boleto
7121,446,2024-11-24,completed,pix
7437,73,2024-11-24,completed,debit_card
7646,981,2024-11-24,completed,credit_card
8239,586,2024-11-24,completed,debit_card
8402,1026,2024-11-24,completed,debit_card
9296,219,2024-11-24,completed,boleto
10240,310,2024-11-24,completed,pix
11148,1110,2024-11-24,completed,pix
11790,837,2024-11-24,completed,debit_card
11877,1137,2024-11-24,returned,debit_card
12743,1,2024-11-24,completed,credit_card
1462,437,2024-11-25,completed,credit_card
2573,989,2024-11-25,completed,pix
2887,833,2024-11-25,completed,credit_card
3360,797,2024-11-25,completed,boleto
3729,1040,2024-11-25,completed,debit_card
4012,566,2024-11-25,completed,boleto
4031,101,2024-11-25,completed,boleto
5369,1178,2024-11-25,completed,boleto
5805,1114,2024-11-25,completed,debit_card
5837,147,2024-11-25,completed,debit_card
5858,693,2024-11-25,completed,credit_card
5940,336,2024-11-25,completed,debit_card
6387,286,2024-11-25,completed,debit_card
7564,77,2024-11-25,completed,debit_card
8539,761,2024-11-25,completed,boleto
9447,16,2024-11-25,completed,credit_card
10635,1040,2024-11-25,completed,pix
11894,264,2024-11-25,completed,boleto
12684,857,2024-11-25,completed,boleto
12756,987,2024-11-25,completed,pix
1761,145,2024-11-26,completed,debit_card
2080,389,2024-11-26,completed,pix
3220,749,2024-11-26,completed,credit_card
4015,1200,2024-11-26,completed,credit_card
4806,761,2024-11-26,completed,debit_card
5031,841,2024-11-26,cancelled,pix
6007,735,2024-11-26,completed,debit_card
6099,88,2024-11-26,completed,boleto
6374,19,2024-11-26,completed,boleto
7234,473,2024-11-26,completed,credit_card
7365,159,2024-11-26,completed,debit_card
9571,458,2024-11-26,completed,debit_card
9810,859,2024-11-26,completed,credit_card
10867,1013,2024-11-26,completed,debit_card
10906,1056,2024-11-26,completed,boleto
11611,926,2024-11-26,completed,debit_card
12007,80,2024-11-26,completed,debit_card
12008,813,2024-11-26,completed,debit_card
12338,457,2024-11-26,returned,boleto
12394,200,2024-11-26,completed,debit_card
1898,248,2024-11-27,completed,credit_card
2686,485,2024-11-27,completed,credit_card
3138,812,2024-11-27,completed,pix
3510,593,2024-11-27,completed,pix
3546,1165,2024-11-27,completed,credit_card
4719,382,2024-11-27,completed,credit_card
5144,894,2024-11-27,cancelled,debit_card
6616,977,2024-11-27,completed,debit_card
7429,819,2024-11-27,cancelled,credit_card
9804,954,2024-11-27,completed,credit_card
11385,1069,2024-11-27,completed,credit_card
1196,355,2024-11-28,completed,debit_card
3966,689,2024-11-28,completed,boleto
4667,1011,2024-11-28,completed,boleto
6109,806,2024-11-28,completed,credit_card
6184,133,2024-11-28,completed,boleto
7270,932,2024-11-28,returned,pix
7406,416,2024-11-28,completed,pix
7710,1123,2024-11-28,completed,pix
7716,892,2024-11-28,completed,pix
7731,214,2024-11-28,completed,credit_card
7789,830,2024-11-28,completed,credit_card
8020,17,2024-11-28,completed,credit_card
9149,1109,2024-11-28,completed,boleto
9205,768,2024-11-28,completed,debit_card
9695,470,2024-11-28,completed,boleto
10030,367,2024-11-28,completed,boleto
11139,395,2024-11-28,completed,credit_card
1078,532,2024-11-29,completed,pix
2028,1163,2024-11-29,completed,credit_card
4296,185,2024-11-29,completed,debit_card
5340,571,2024-11-29,returned,boleto
5488,243,2024-11-29,completed,boleto
8235,821,2024-11-29,completed,pix
10363,200,2024-11-29,completed,debit_card
10378,838,2024-11-29,completed,debit_card
11252,340,2024-11-29,returned,credit_card
11255,91,2024-11-29,completed,boleto
11936,335,2024-11-29,completed,pix
2063,951,2024-11-30,completed,debit_card
2170,575,2024-11-30,cancelled,pix
2828,687,2024-11-30,completed,boleto
2921,241,2024-11-30,completed,pix
3518,641,2024-11-30,completed,debit_card
3848,865,2024-11-30,completed,boleto
4480,808,2024-11-30,completed,debit_card
4939,1063,2024-11-30,completed,boleto
5116,243,2024-11-30,returned,credit_card
5184,436,2024-11-30,completed,boleto
6334,1078,2024-11-30,cancelled,pix
6891,197,2024-11-30,completed,debit_card
7251,984,2024-11-30,completed,boleto
7612,851,2024-11-30,completed,credit_card
9258,793,2024-11-30,returned,credit_card
10490,891,2024-11-30,completed,pix
11435,658,2024-11-30,completed,credit_card
12369,554,2024-11-30,completed,debit_card
12406,1106,2024-11-30,completed,boleto
12528,215,2024-11-30,completed,debit_card
12704,534,2024-11-30,completed,debit_card
1326,202,2024-12-01,completed,pix
1500,456,2024-12-01,completed,pix
1857,395,2024-12-01,completed,boleto
2528,171,2024-12-01,completed,pix
4072,196,2024-12-01,returned,debit_card
4494,115,2024-12-01,completed,debit_card
4705,330,2024-12-01,completed,boleto
5231,278,2024-12-01,completed,boleto
5526,921,2024-12-01,completed,debit_card
6380,646,2024-12-01,completed,debit_card
6931,106,2024-12-01,completed,pix
7101,318,2024-12-01,completed,pix
8937,719,2024-12-01,completed,boleto
9140,1057,2024-12-01,completed,debit_card
9904,978,2024-12-01,completed,pix
11818,931,2024-12-01,completed,credit_card
2032,925,2024-12-02,completed,boleto
4902,64,2024-12-02,completed,boleto
5203,1170,2024-12-02,completed,boleto
6555,197,2024-12-02,completed,credit_card
6844,191,2024-12-02,completed,debit_card
9253,814,2024-12-02,completed,debit_card
10855,466,2024-12-02,completed,debit_card
11210,457,2024-12-02,completed,boleto
11423,1003,2024-12-02,completed,credit_card
11556,742,2024-12-02,completed,boleto
11584,1194,2024-12-02,completed,credit_card
11931,790,2024-12-02,completed,pix
12808,112,2024-12-02,completed,pix
1296,1075,2024-12-03,completed,pix
1759,928,2024-12-03,returned,boleto
5494,275,2024-12-03,completed,pix
6622,1194,2024-12-03,completed,pix
7264,804,2024-12-03,completed,boleto
7593,499,2024-12-03,returned,pix
7707,679,2024-12-03,completed,boleto
8640,1146,2024-12-03,completed,boleto
8684,789,2024-12-03,completed,boleto
9718,599,2024-12-03,completed,credit_card
10587,1021,2024-12-03,completed,pix
11307,770,2024-12-03,returned,boleto
12020,299,2024-12-03,completed,boleto
12628,381,2024-12-03,completed,debit_card
2906,960,2024-12-04,completed,pix
3325,1041,2024-12-04,completed,debit_card
4914,833,2024-12-04,completed,pix
4949,966,2024-12-04,completed,credit_card
6006,1071,2024-12-04,completed,debit_card
8372,180,2024-12-04,completed,pix
9573,350,2024-12-04,completed,boleto
11275,745,2024-12-04,completed,pix
11572,63,2024-12-04,completed,credit_card
12583,659,2024-12-04,completed,debit_card
12596,980,2024-12-04,completed,debit_card
1289,101,2024-12-05,cancelled,credit_card
1979,770,2024-12-05,completed,pix
2100,422,2024-12-05,completed,credit_card
2861,1133,2024-12-05,completed,pix
3331,827,2024-12-05,completed,debit_card
6365,493,2024-12-05,completed,pix
6715,50,2024-12-05,completed,boleto
6916,255,2024-12-05,completed,boleto
7488,439,2024-12-05,completed,pix
7681,40,2024-12-05,completed,credit_card
8227,893,2024-12-05,completed,debit_card
10175,445,2024-12-05,completed,boleto
11177,552,2024-12-05,completed,credit_card
3459,268,2024-12-06,completed,credit_card
4008,366,2024-12-06,completed,credit_card
4388,98,2024-12-06,completed,boleto
6041,36,2024-12-06,completed,debit_card
6512,1099,2024-12-06,returned,pix
7016,730,2024-12-06,cancelled,boleto
8094,553,2024-12-06,completed,debit_card
8605,846,2024-12-06,completed,boleto
8607,160,2024-12-06,completed,credit_card
9336,641,2024-12-06,completed,debit_card
10036,383,2024-12-06,completed,credit_card
10281,1102,2024-12-06,completed,pix
10359,714,2024-12-06,completed,credit_card
10501,904,2024-12-06,completed,pix
11011,603,2024-12-06,completed,debit_card
11192,727,2024-12-06,completed,credit_card
11857,935,2024-12-06,cancelled,pix
11868,487,2024-12-06,completed,boleto
12256,71,2024-12-06,completed,boleto
1234,322,2024-12-07,completed,credit_card
1800,885,2024-12-07,completed,debit_card
2014,675,2024-12-07,completed,boleto
2189,432,2024-12-07,completed,pix
2243,300,2024-12-07,completed,pix
2652,596,2024-12-07,completed,debit_card
4395,411,2024-12-07,completed,debit_card
4447,726,2024-12-07,completed,credit_card
5174,1046,2024-12-07,completed,credit_card
5302,1154,2024-12-07,returned,credit_card
7203,627,2024-12-07,completed,debit_card
7442,644,2024-12-07,completed,boleto
